tile_name,tile_path,paved_plaza_surface_area,paved_plaza_surface_count,paved_plaza_surface_conf,isolated_walkway_area,isolated_walkway_count,isolated_walkway_conf,meandering_sidewalk_area,meandering_sidewalk_count,meandering_sidewalk_conf,fragmented_sidewalk_area,fragmented_sidewalk_count,fragmented_sidewalk_conf,isolated_roadway_area,isolated_roadway_count,isolated_roadway_conf,vegetated_ground_surface_area,vegetated_ground_surface_count,vegetated_ground_surface_conf,road_marking_surface_area,road_marking_surface_count,road_marking_surface_conf,paved_plaza_surface_area_px,isolated_walkway_area_px,meandering_sidewalk_area_px,fragmented_sidewalk_area_px,isolated_roadway_area_px,vegetated_ground_surface_area_px,road_marking_surface_area_px
158599_193995,tiles/158599_193995.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1303,2,1.4504,0.1178,1,0.6169,0.3822,1,0.9251,0.0,0,0.0,0,0,0,8539,7720,25047,0
158599_193996,tiles/158599_193996.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0896,2,1.2952,0.0,0,0.0,0.1482,1,0.6252,0.0121,1,0.5082,0,0,0,5872,0,9712,792
158599_193997,tiles/158599_193997.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0579,1,0.5766,0.0988,1,0.7116,0.1059,1,0.6587,0.0046,5,0.577,0,0,0,3794,6474,6940,301
158599_193998,tiles/158599_193998.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1815,3,1.115,0.2312,1,0.7249,0.0,0,0.0,0.0327,6,0.5458,0,0,0,11894,15151,0,2143
158599_193999,tiles/158599_193999.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.2442,1,0.5274,0.2392,1,0.8704,0.0793,1,0.9076,0.0129,2,0.5339,0,0,0,16003,15676,5197,845
158599_194000,tiles/158599_194000.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.36629999999999996,8,1.2139,0.1721,2,0.6307,0.1086,3,0.6314,0.0132,11,0.557,0,0,0,24005,11278,7117,865
158599_194001,tiles/158599_194001.jpg,0.0,0,0.0,0.0516,2,0.624,0.0129,1,0.7574,0.0,0,0.0,0.1954,2,0.5408,0.0054,1,0.6207,0.0023,3,0.5751,0,3381,845,0,12805,353,150
158599_194002,tiles/158599_194002.jpg,0.0,0,0.0,0.0321,1,0.611,0.0,0,0.0,0.3034,5,1.8004,0.2758,1,0.7912,0.1167,1,0.6039,0.027,10,0.6973,0,2103,0,19883,18074,7648,1769
158599_194003,tiles/158599_194003.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.2284,1,0.6495,0.0,0,0.0,0.0654,6,0.6306,0,0,0,0,14968,0,4286
158599_194004,tiles/158599_194004.jpg,0.0,0,0.0,0.0,0,0.0,0.043,1,0.5092,0.0425,1,0.6284,0.2301,2,0.5273,0.0,0,0.0,0.0921,9,0.6603,0,0,2818,2785,15079,0,6035
158599_194005,tiles/158599_194005.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0553,3,0.5821,0.0396,2,0.6814,0.2067,1,0.6715,0.0,0,0.0,0,0,0,3624,2595,13546,0
158599_194006,tiles/158599_194006.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.20650000000000002,9,1.2863,0.0657,2,0.7088,0.0253,2,0.6062,0.0,0,0.0,0,0,0,13533,4305,1658,0
158599_194007,tiles/158599_194007.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1,2,0.5815,0.118,2,0.7353,0.0413,2,0.6588,0.0,0,0.0,0,0,0,6553,7733,2706,0
158599_194008,tiles/158599_194008.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0302,1,0.6707,0.0569,1,0.5509,0.0799,3,0.7796,0.0109,2,0.673,0,0,0,1979,3728,5236,714
158599_194009,tiles/158599_194009.jpg,0.0,0,0.0,0.0201,2,0.7065,0.0038,1,0.7007,0.0774,2,0.6117,0.0703,2,0.7165,0.1767,3,0.6392,0.0,0,0.0,0,1317,249,5072,4607,11580,0
158599_194010,tiles/158599_194010.jpg,0.0,0,0.0,0.0133,2,0.6489,0.0045,1,0.5461,0.2112,6,1.1200999999999999,0.033,1,0.8443,0.2279,5,0.6746,0.0,0,0.0,0,871,294,13841,2162,14935,0
158599_194011,tiles/158599_194011.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1606,3,0.5273,0.0898,1,0.696,0.1197,3,0.6145,0.0,0,0.0,0,0,0,10525,5885,7844,0
158599_194012,tiles/158599_194012.jpg,0.1496,1,0.5183,0.0181,1,0.703,0.0,0,0.0,0.35209999999999997,5,1.3321,0.0179,1,0.8136,0.0,0,0.0,0.0,0,0.0,9804,1186,0,23075,1173,0,0
158599_194013,tiles/158599_194013.jpg,0.0,0,0.0,0.0818,3,0.6621,0.0717,2,0.5642,0.1382,2,0.5556,0.0853,1,0.9027,0.2478,11,0.6603,0.0,0,0.0,0,5360,4698,9057,5590,16239,0
158599_194014,tiles/158599_194014.jpg,0.0,0,0.0,0.0363,3,0.6609,0.0364,3,0.5854,0.1328,2,0.5521,0.0787,1,0.9169,0.1982,6,0.6,0.0,0,0.0,0,2378,2385,8703,5157,12989,0
158599_194015,tiles/158599_194015.jpg,0.0,0,0.0,0.0651,3,0.7184,0.0662,3,0.6359,0.1151,1,0.6209,0.1083,1,0.9335,0.0641,2,0.6905,0.0033,2,0.6518,0,4266,4338,7543,7097,4200,216
158599_194016,tiles/158599_194016.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0883,1,0.6972,0.223,3,0.6904,0.0,0,0.0,0,0,0,0,5786,14614,0
158599_194017,tiles/158599_194017.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.924,1,0.8569,0.0,0,0.0,0,0,0,0,0,60555,0
158599_194018,tiles/158599_194018.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.9987,1,0.9678,0.0,0,0.0,0,0,0,0,0,65450,0
158599_194019,tiles/158599_194019.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.9977,1,0.9597,0.0,0,0.0,0,0,0,0,0,65385,0
158599_194020,tiles/158599_194020.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.9997,1,0.9378,0.0,0,0.0,0,0,0,0,0,65516,0
158599_194021,tiles/158599_194021.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.8526,1,0.9458,0.0,0,0.0,0,0,0,0,0,55875,0
158599_194022,tiles/158599_194022.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.9928,1,0.8363,0.0,0,0.0,0,0,0,0,0,65064,0
158599_194023,tiles/158599_194023.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.9968,1,0.9265,0.0,0,0.0,0,0,0,0,0,65326,0
158599_194024,tiles/158599_194024.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.9966,1,0.9185,0.0,0,0.0,0,0,0,0,0,65313,0
158599_194025,tiles/158599_194025.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0471,2,0.6218,0.9784,1,0.9492,0.0,0,0.0,0,0,0,0,3086,64120,0
158599_194026,tiles/158599_194026.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0375,1,0.5196,0.9938,1,0.9347,0.0,0,0.0,0,0,0,0,2457,65129,0
158599_194027,tiles/158599_194027.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1429,1,0.7914,0.5597,2,0.7315,0.0326,2,0.6487,0,0,0,0,9365,36680,2136
158599_194028,tiles/158599_194028.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.9688,1,0.8913,0.0,0,0.0,0,0,0,0,0,63491,0
158599_194029,tiles/158599_194029.jpg,0.0,0,0.0,0.0533,3,0.649,0.0536,3,0.6025,0.0,0,0.0,0.0489,2,0.6465,0.9021,2,0.8242,0.0,0,0.0,0,3493,3512,0,3204,59120,0
158599_194030,tiles/158599_194030.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.9111,1,0.9648,0.0,0,0.0,0,0,0,0,0,59709,0
158599_194031,tiles/158599_194031.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.6527,1,0.8677,0.0,0,0.0,0,0,0,0,0,42775,0
158599_194032,tiles/158599_194032.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.6913,1,0.9488,0.0,0,0.0,0,0,0,0,0,45305,0
158599_194033,tiles/158599_194033.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.863,2,0.6246,0.0,0,0.0,0,0,0,0,0,56557,0
158599_194034,tiles/158599_194034.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.9313,2,0.7397,0.0,0,0.0,0,0,0,0,0,61033,0
158599_194035,tiles/158599_194035.jpg,0.0,0,0.0,0.1068,2,0.7061,0.1053,2,0.6448,0.0,0,0.0,0.105,1,0.714,0.8251,2,0.777,0.0,0,0.0,0,6999,6900,0,6881,54073,0
158599_194036,tiles/158599_194036.jpg,0.0,0,0.0,0.0492,1,0.8753,0.0503,1,0.7774,0.0,0,0.0,0.0512,1,0.8242,0.9267,1,0.9154,0.0,0,0.0,0,3224,3296,0,3355,60732,0
158599_194037,tiles/158599_194037.jpg,0.0,0,0.0,0.035,1,0.5097,0.0,0,0.0,0.0,0,0.0,0.0361,1,0.5529,0.9532,1,0.8182,0.0,0,0.0,0,2293,0,0,2365,62468,0
158599_194038,tiles/158599_194038.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.9967,1,0.9107,0.0,0,0.0,0,0,0,0,0,65319,0
158599_194039,tiles/158599_194039.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0659,2,0.5821,0.7582,2,0.7234,0.0,0,0.0,0,0,0,0,4318,49689,0
158599_194040,tiles/158599_194040.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0589,1,0.5944,0.059,1,0.7812,0.4531,1,0.9701,0.0,0,0.0,0,0,0,3860,3866,29694,0
158599_194041,tiles/158599_194041.jpg,0.0,0,0.0,0.0,0,0.0,0.0572,1,0.5452,0.0722,1,0.5316,0.0954,2,0.666,0.3657,1,0.9072,0.0014,1,0.6097,0,0,3748,4731,6252,23966,91
158599_194042,tiles/158599_194042.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0113,1,0.5131,0.9776,1,0.8991,0.0,0,0.0,0,0,0,0,740,64067,0
158599_194043,tiles/158599_194043.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.9987,1,0.8575,0.0,0,0.0,0,0,0,0,0,65450,0
158599_194044,tiles/158599_194044.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.2268,2,0.8044,0.671,3,0.7155,0.0229,16,0.6809,0,0,0,0,14863,43974,1500
158599_194045,tiles/158599_194045.jpg,0.0,0,0.0,0.0376,1,0.9107,0.0378,1,0.8007,0.0,0,0.0,0.1989,2,0.8538,0.629,3,0.8159,0.0136,8,0.5506,0,2464,2477,0,13035,41222,891
158599_194046,tiles/158599_194046.jpg,0.1641,1,0.5164,0.1609,3,0.6464,0.1597,2,0.6835,0.1601,1,0.6386,0.1601,1,0.885,0.7651,3,0.8932,0.0,0,0.0,10754,10544,10466,10492,10492,50141,0
158599_194047,tiles/158599_194047.jpg,0.0,0,0.0,0.0868,1,0.5503,0.088,1,0.566,0.0,0,0.0,0.0904,2,0.5524,0.447,3,0.7354,0.0,0,0.0,0,5688,5767,0,5924,29294,0
158599_194048,tiles/158599_194048.jpg,0.0,0,0.0,0.0213,1,0.8674,0.0215,1,0.8395,0.0,0,0.0,0.0215,1,0.6294,0.7401,1,0.8192,0.0,0,0.0,0,1395,1409,0,1409,48503,0
158599_194049,tiles/158599_194049.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0977,1,0.8385,0.8256,2,0.9143,0.0,0,0.0,0,0,0,0,6402,54106,0
158599_194050,tiles/158599_194050.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0966,1,0.9366,0.8337,2,0.9405,0.0,0,0.0,0,0,0,0,6330,54637,0
158599_194051,tiles/158599_194051.jpg,0.2804,1,0.7762,0.1225,1,0.7213,0.124,1,0.7345,0.2757,1,0.7574,0.2718,1,0.8761,0.5042,1,0.9746,0.0,0,0.0,18376,8028,8126,18068,17812,33043,0
158599_194052,tiles/158599_194052.jpg,0.0,0,0.0,0.1227,1,0.5037,0.0,0,0.0,0.1356,1,0.5365,0.1807,2,0.5727,0.3621,1,0.9754,0.0214,1,0.5582,0,8041,0,8886,11842,23730,1402
158599_194053,tiles/158599_194053.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1758,2,0.7852,0.5102,3,0.7297,0.0966,2,0.6461,0,0,0,0,11521,33436,6330
158599_194054,tiles/158599_194054.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.9193,1,0.9219,0.0,0,0.0,0,0,0,0,0,60247,0
158599_194055,tiles/158599_194055.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.9345,1,0.9718,0.0,0,0.0,0,0,0,0,0,61243,0
158599_194056,tiles/158599_194056.jpg,0.9982,1,0.6002,0.0,0,0.0,0.0,0,0.0,0.9973,1,0.5669,0.0,0,0.0,0.9958,1,0.9846,0.0,0,0.0,65418,0,0,65359,0,65260,0
158599_194057,tiles/158599_194057.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.9508,1,0.9605,0.0,0,0.0,0,0,0,0,0,62311,0
158599_194058,tiles/158599_194058.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.9988,1,0.9849,0.0,0,0.0,0,0,0,0,0,65457,0
158599_194059,tiles/158599_194059.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.9979,1,0.9713,0.0,0,0.0,0,0,0,0,0,65398,0
158599_194060,tiles/158599_194060.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.9986,1,0.9774,0.0,0,0.0,0,0,0,0,0,65444,0
158599_194061,tiles/158599_194061.jpg,0.3673,2,0.5458,0.0,0,0.0,0.0438,1,0.5365,0.3625,2,0.7072,0.1482,1,0.8839,0.3071,3,0.755,0.0159,3,0.5972,24071,0,2870,23756,9712,20126,1042
158599_194062,tiles/158599_194062.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.3706,2,1.2635,0.1828,1,0.9155,0.2405,3,0.5783,0.0011,2,0.5116,0,0,0,24287,11979,15761,72
158599_194063,tiles/158599_194063.jpg,0.0,0,0.0,0.0637,1,0.6598,0.0,0,0.0,0.0643,1,0.5627,0.1073,2,0.7326,0.8838,2,0.8793,0.0,0,0.0,0,4174,0,4213,7032,57920,0
158599_194064,tiles/158599_194064.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.9994,1,0.968,0.0,0,0.0,0,0,0,0,0,65496,0
158599_194065,tiles/158599_194065.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.9984,1,0.9688,0.0,0,0.0,0,0,0,0,0,65431,0
158599_194066,tiles/158599_194066.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0536,1,0.9079,0.9258,1,0.9893,0.0021,1,0.551,0,0,0,0,3512,60673,137
158599_194067,tiles/158599_194067.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.2483,1,0.9544,0.3301,1,0.9641,0.0171,1,0.6976,0,0,0,0,16272,21633,1120
158599_194068,tiles/158599_194068.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0571,1,0.8763,0.3834,1,0.8857,0.005,1,0.5249,0,0,0,0,3742,25126,327
158599_194069,tiles/158599_194069.jpg,0.0,0,0.0,0.0905,4,0.5607,0.0912,3,0.5886,0.2473,2,1.1301999999999999,0.1975,1,0.8625,0.0,0,0.0,0.0,0,0.0,0,5931,5976,16207,12943,0,0
158599_194070,tiles/158599_194070.jpg,0.0,0,0.0,0.0177,1,0.5325,0.0,0,0.0,0.075,3,0.5869,0.0182,1,0.8361,0.0266,1,0.7421,0.0,0,0.0,0,1159,0,4915,1192,1743,0
158599_194071,tiles/158599_194071.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1454,1,0.8486,0.0674,1,0.8472,0.0187,3,0.6584,0,0,0,0,9528,4417,1225
158599_194072,tiles/158599_194072.jpg,0.0,0,0.0,0.0397,1,0.6378,0.0401,1,0.6148,0.0406,1,0.6336,0.1197,1,0.6767,0.2439,2,0.792,0.0052,2,0.5285,0,2601,2627,2660,7844,15984,340
158600_193981,tiles/158600_193981.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.2971,2,0.8576,0.1835,1,0.8423,0.0025,3,0.5102,0,0,0,0,19470,12025,163
158600_193982,tiles/158600_193982.jpg,0.0,0,0.0,0.0348,1,0.6493,0.0719,2,0.6009,0.0,0,0.0,0.3413,2,0.7539,0.1892,3,0.5716,0.0111,15,0.5386,0,2280,4712,0,22367,12399,727
158600_193983,tiles/158600_193983.jpg,0.1693,2,0.6479,0.0655,3,0.6957,0.0444,2,0.5953,0.2996,4,1.8325,0.3658,4,0.6638,0.1541,4,0.7838,0.0195,11,0.6026,11095,4292,2909,19634,23973,10099,1277
158600_193984,tiles/158600_193984.jpg,0.4401,2,0.6314,0.0,0,0.0,0.0,0,0.0,0.7146,3,1.3527,0.4324,3,0.6626,0.3575,1,0.9142,0.0167,5,0.5824,28842,0,0,46832,28337,23429,1094
158600_193985,tiles/158600_193985.jpg,0.7119,1,0.8746,0.0,0,0.0,0.0166,1,0.5092,1.389,2,1.4642,0.6783,2,0.6086,0.8165,1,0.9242,0.0,0,0.0,46655,0,1087,91029,44453,53510,0
158600_193986,tiles/158600_193986.jpg,0.0344,1,0.6667,0.1012,3,0.667,0.0817,3,0.6597,0.1507,3,0.576,0.2251,1,0.9318,0.2982,4,0.829,0.0325,5,0.6259,2254,6632,5354,9876,14752,19542,2129
158600_193987,tiles/158600_193987.jpg,0.1715,1,0.6766,0.1682,1,0.5813,0.0,0,0.0,0.451,4,1.3353,0.2076,2,0.7353,0.5064,1,0.8843,0.0,0,0.0,11239,11023,0,29556,13605,33187,0
158600_193988,tiles/158600_193988.jpg,0.2281,2,0.8603,0.0091,1,0.582,0.0091,1,0.5477,0.4561,5,1.5715,0.1253,1,0.7919,0.4782,1,0.9804,0.0126,6,0.6325,14948,596,596,29890,8211,31339,825
158600_193989,tiles/158600_193989.jpg,0.4268,2,0.602,0.0488,2,0.6193,0.0303,1,0.5595,0.9883,6,1.4527,0.0,0,0.0,0.164,4,0.7724,0.0298,25,0.5634,27970,3198,1985,64769,0,10747,1952
158600_193990,tiles/158600_193990.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.082,2,0.5302,0.118,2,0.6184,0.0,0,0.0,0.0,0,0.0,0,0,0,5373,7733,0,0
158600_193991,tiles/158600_193991.jpg,0.0,0,0.0,0.0407,1,0.5357,0.0,0,0.0,0.20190000000000002,2,1.245,0.0806,2,0.6838,0.002,1,0.5792,0.0,0,0.0,0,2667,0,13231,5282,131,0
158600_193992,tiles/158600_193992.jpg,0.0,0,0.0,0.0361,3,0.5711,0.0,0,0.0,0.22599999999999998,3,1.492,0.1054,1,0.6997,0.094,2,0.7407,0.0,0,0.0,0,2365,0,14811,6907,6160,0
158600_193993,tiles/158600_193993.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.2117,4,0.6283,0.0,0,0.0,0.1508,9,0.5613,0.0,0,0.0,0,0,0,13873,0,9882,0
158600_193994,tiles/158600_193994.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5114000000000001,4,1.3007,0.0429,1,0.5826,0.5846,4,0.6643,0.0,0,0.0,0,0,0,33515,2811,38312,0
158600_193995,tiles/158600_193995.jpg,0.3972,1,0.7026,0.0,0,0.0,0.0,0,0.0,0.7679,2,1.5015999999999998,0.0,0,0.0,0.0439,1,0.7458,0.0139,14,0.5444,26030,0,0,50325,0,2877,910
158600_193996,tiles/158600_193996.jpg,0.0,0,0.0,0.0471,2,0.717,0.048,2,0.6596,0.1001,1,0.5134,0.094,1,0.6853,0.2983,3,0.8198,0.0125,3,0.6372,0,3086,3145,6560,6160,19549,819
158600_193997,tiles/158600_193997.jpg,0.0916,1,0.5313,0.0561,2,0.5799,0.0,0,0.0,0.3889,7,1.3266,0.1289,3,0.7418,0.1608,5,0.6173,0.015,13,0.5476,6003,3676,0,25486,8447,10538,983
158600_193998,tiles/158600_193998.jpg,0.0,0,0.0,0.0157,1,0.5952,0.0,0,0.0,0.2887,5,0.6186,0.0,0,0.0,0.1394,3,0.5864,0.0,0,0.0,0,1028,0,18920,0,9135,0
158600_193999,tiles/158600_193999.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0317,1,0.7044,0.1194,2,0.7187,0.2345,3,0.6262,0.0009,1,0.5301,0,0,0,2077,7824,15368,58
158600_194000,tiles/158600_194000.jpg,0.5966,2,0.7602,0.0,0,0.0,0.0,0,0.0,1.2792,5,1.4325,0.4771,2,0.5515,0.0,0,0.0,0.0742,13,0.5579,39098,0,0,83833,31267,0,4862
158600_194001,tiles/158600_194001.jpg,0.0,0,0.0,0.0596,1,0.5725,0.0621,1,0.5858,0.2977,5,0.5822,0.1056,1,0.8162,0.0,0,0.0,0.0041,1,0.5948,0,3905,4069,19510,6920,0,268
158600_194002,tiles/158600_194002.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.1493,1,0.5234,0.1785,2,0.7822,0.0,0,0.0,0.0237,2,0.7259,0,0,0,9784,11698,0,1553
158600_194003,tiles/158600_194003.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.6941999999999999,3,1.0804,0.1171,1,0.5848,0.0,0,0.0,0.0206,2,0.827,0,0,0,45495,7674,0,1350
158600_194004,tiles/158600_194004.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.6627000000000001,6,1.3649,0.2517,2,0.5633,0.0,0,0.0,0.0008,1,0.6433,0,0,0,43430,16495,0,52
158600_194005,tiles/158600_194005.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.3448,1,0.5094,0.1046,1,0.7202,0.1471,2,0.8424,0.0116,4,0.6469,0,0,0,22596,6855,9640,760
158600_194006,tiles/158600_194006.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0317,1,0.5306,0.0792,2,0.5555,0.0924,1,0.5215,0.0,0,0.0,0,0,0,2077,5190,6055,0
158600_194007,tiles/158600_194007.jpg,0.0621,1,0.5293,0.0595,1,0.5142,0.0623,1,0.5123,0.4706,4,0.5708,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,4069,3899,4082,30841,0,0,0
158600_194008,tiles/158600_194008.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.236,2,0.6473,0.0717,1,0.8133,0.1655,2,0.6482,0.0,0,0.0,0,0,0,15466,4698,10846,0
158600_194009,tiles/158600_194009.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0428,1,0.6534,0.1555,5,0.6782,0.0,0,0.0,0,0,0,0,2804,10190,0
158600_194010,tiles/158600_194010.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0286,1,0.5346,0.0441,2,0.6406,0.1224,1,0.5425,0.0,0,0.0,0,0,0,1874,2890,8021,0
158600_194011,tiles/158600_194011.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.087,3,0.5784,0.0435,1,0.837,0.0341,1,0.5447,0.0,0,0.0,0,0,0,5701,2850,2234,0
158600_194012,tiles/158600_194012.jpg,0.0,0,0.0,0.0327,1,0.6359,0.0331,1,0.6787,0.0,0,0.0,0.0853,2,0.6255,0.4602,4,0.7839,0.0075,1,0.6861,0,2143,2169,0,5590,30159,491
158600_194013,tiles/158600_194013.jpg,0.0,0,0.0,0.0303,2,0.6397,0.0305,2,0.5811,0.021,1,0.5546,0.1225,2,0.6721,0.5092,6,0.7262,0.027,6,0.6423,0,1985,1998,1376,8028,33370,1769
158600_194014,tiles/158600_194014.jpg,0.0,0,0.0,0.0419,2,0.5344,0.0206,1,0.6007,0.0,0,0.0,0.1279,1,0.684,0.6246,5,0.752,0.0482,7,0.6487,0,2745,1350,0,8382,40933,3158
158600_194015,tiles/158600_194015.jpg,0.0,0,0.0,0.1032,2,0.6717,0.0165,1,0.6018,0.0103,1,0.5065,0.1566,2,0.6537,0.5363,3,0.7744,0.0107,1,0.5462,0,6763,1081,675,10262,35146,701
158600_194016,tiles/158600_194016.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0304,1,0.5122,0.9459,1,0.955,0.0,0,0.0,0,0,0,0,1992,61990,0
158600_194017,tiles/158600_194017.jpg,0.0,0,0.0,0.0571,2,0.6558,0.0383,1,0.707,0.0,0,0.0,0.0441,1,0.6826,0.8305,1,0.9321,0.0,0,0.0,0,3742,2510,0,2890,54427,0
158600_194018,tiles/158600_194018.jpg,0.0,0,0.0,0.0131,1,0.5379,0.0,0,0.0,0.0,0,0.0,0.0612,1,0.5037,0.5507,1,0.7997,0.0,0,0.0,0,858,0,0,4010,36090,0
158600_194019,tiles/158600_194019.jpg,0.0,0,0.0,0.0739,1,0.7124,0.084,1,0.6957,0.0,0,0.0,0.1006,1,0.6857,0.8052,1,0.8794,0.0,0,0.0,0,4843,5505,0,6592,52769,0
158600_194020,tiles/158600_194020.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.9748,1,0.898,0.0,0,0.0,0,0,0,0,0,63884,0
158600_194021,tiles/158600_194021.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.7142,1,0.8128,0.0,0,0.0,0,0,0,0,0,46805,0
158600_194022,tiles/158600_194022.jpg,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.9925,1,0.8673,0.0,0,0.0,0,0,0,0,0,65044,0
